tweetID,retweet_count,favorite_count
2212582,31,2474
4357568,8167,10907
2306839,32,808
9964618,32,412
8774063,32,1612
3270433,32,2054
3880097,32,3790
3420475,32,1637
7941178,33,1510
1244578,33,2915
3695680,33,2711
6887342,33,4938
8064051,33,2109
9321013,33,264
1862431,34,2255
3636404,34,3652
8965842,34,1022
9892054,482,5048
3584024,35,1544
8640987,35,3640
9472232,35,1048
7616261,36,3486
2557417,36,1008
7054683,36,2335
7690126,36,4313
9377104,36,2407
2907827,36,974
3797845,37,1048
9921420,37,2688
7176762,37,2349
2485519,37,2920
6320370,37,2853
3196176,37,4859
4029449,38,2263
5374158,38,3184
4798515,6787,11505
3925800,38,3931
3931728,38,932
5884100,38,1520
4350369,38,3741
3867734,38,317
5316428,38,452
8100353,38,1053
1993227,39,573
3689449,39,4657
1947041,39,2870
5400275,39,1119
9476858,39,4386
8284647,40,2666
9529582,40,572
4058637,9722,14176
1952029,40,1733
2152603,40,1213
4799831,40,44
4585430,40,4613
4738738,40,2961
6998261,40,141
8288270,40,4029
9444220,40,2981
7707577,40,4583
5732829,40,3388
2290793,40,4426
1995566,41,1540
8222775,41,4668
6662575,41,3644
9542664,41,304
1472923,41,3450
4987877,41,3899
2063606,41,4653
3671440,41,2283
5313602,41,1911
9268069,42,1783
8638081,42,3649
1841079,43,2518
6257174,43,2850
4338605,43,2984
2681415,43,648
8130472,43,3338
8891045,43,1015
2415003,43,515
1721124,44,3416
8583214,44,4946
1452430,44,1686
3796961,44,3284
6130724,7347,9362
3933655,45,326
7076510,45,2141
8113131,318,3316
6325050,45,3990
1032510,45,3056
5506728,45,3127
4568448,46,1099
4574900,818,1660
3459302,46,618
6863921,46,4808
4881265,47,5045
6756728,47,1367
4561604,47,2618
1460257,47,2013
9756436,47,3690
2820637,47,774
3545469,47,1720
1630607,48,4094
2913375,48,3087
2818563,48,2638
3800053,48,1064
8842286,48,934
1519258,49,3448
9731945,49,917
5359237,49,3762
6613488,49,2521
7885498,50,350
9988620,50,223
1674057,50,3676
9816550,51,217
4901531,51,3921
2922692,51,4252
9850658,51,2327
9006448,51,925
1212963,51,640
9784402,51,87
3174474,51,2955
4888702,51,929
6527500,51,2288
9809542,52,4557
5580177,52,817
2084780,52,1592
6127843,52,259
3608526,52,481
4524223,52,1452
2995195,53,3059
7729918,53,1580
7336573,53,1617
2867685,53,1757
9372135,53,1334
2283333,54,3336
7935928,54,4695
3988038,54,1139
7099054,7200,8859
1960488,55,475
3432330,55,659
7888080,55,1474
1219752,56,2312
4287387,56,1385
2238469,56,3211
9011967,56,4710
3631630,56,4563
9227968,56,971
6742694,57,4321
4885106,57,2861
3851939,57,2175
4395275,57,3180
7166634,57,1575
1027335,57,386
3544490,57,3411
8308166,58,1683
7154145,58,4442
7078689,58,249
8772800,58,2102
9648688,58,2104
7615064,58,4342
8330312,59,2845
9410379,59,616
1075129,59,914
6934700,9595,14096
3758804,60,707
5659631,60,2017
1213553,60,982
5352328,60,4450
1191804,61,1795
3518287,61,789
7571163,61,4444
8689097,61,4973
5638237,61,355
5749750,62,2837
6042459,62,3583
4569898,62,2049
4912579,62,3164
9069083,62,1296
2763391,62,282
8017519,62,1028
6422242,2612,6922
5330645,63,3984
7052507,63,3029
6311524,63,2688
4494591,63,1588
3911814,5837,7914
6226435,64,806
7074107,64,2128
2753784,64,560
9671305,64,4233
4110122,65,1047
7653701,65,409
4537381,65,4352
4272381,65,3648
7573774,65,231
8534076,65,669
1672228,5285,8272
2085168,66,2597
9096156,66,713
1203635,67,2190
8172781,67,1401
9550633,67,1128
6169435,67,323
1508508,67,3192
6750966,68,4450
4807593,68,1316
4351221,69,3264
7669106,69,4260
3808702,69,1641
2136997,69,3901
2535941,69,3015
3416033,70,2248
2476703,70,845
5058403,70,3972
8290018,70,2987
5809701,70,2236
3004459,8192,10911
3804029,70,3837
5836041,70,1191
1387689,70,4471
2557776,71,3301
2530444,71,2654
4862956,4122,8606
7756881,72,1345
7860523,72,804
4845098,72,1777
1046659,72,3085
1146067,73,390
4474338,73,875
1506699,73,2425
4087452,73,3708
2394277,73,324
2734177,5739,9930
1656552,73,2565
6902398,73,3054
1463397,74,1407
9019833,74,613
9542861,74,4594
7990217,74,2068
9177589,74,2082
9347594,74,1012
1686475,75,215
5858769,75,2287
5086601,75,4466
4082150,75,2407
5415229,4948,9752
8638728,76,1300
5085417,76,4540
3514027,76,2092
7323402,76,2149
4048288,76,1261
5850925,77,4290
4398925,77,3087
5133736,77,4432
7147357,77,652
6204562,77,1068
5149384,78,3362
4382171,78,1526
1351100,78,369
9895308,78,2667
9853362,78,1879
5216871,79,1431
1919165,79,3954
7513523,79,545
7161032,79,3359
2575874,79,5024
1781789,79,3670
3507413,8446,11986
6602377,79,1322
5218702,79,2544
2834038,80,2631
7782646,80,449
3856275,80,394
1776746,81,2871
3485603,81,4425
4216017,82,1379
9857003,82,4912
9583018,82,1487
3643387,82,2469
8364337,82,1303
9895172,83,4985
7565550,83,272
7298497,83,4346
6949830,83,1021
4734552,83,4635
3856154,83,636
9695474,83,4859
8238491,84,144
3111693,84,758
8801840,84,3574
3628655,84,2066
3007019,84,757
2391219,84,4483
4502545,84,4784
3702135,85,4849
3856150,85,3546
5006815,85,2162
3756745,85,4524
5724086,85,1070
3934170,86,2644
9096318,86,4362
3203332,86,1695
1101825,86,1236
1632050,86,424
7040957,86,4500
5390000,86,3843
3534324,86,3217
3555410,87,703
3743584,87,1707
1885551,7760,8648
6821062,87,1237
2781124,87,2089
5721876,88,4433
3998285,88,2361
6843697,88,570
1309853,88,3868
6876103,89,2658
4681927,89,5030
4165156,89,4360
9914920,89,2680
9671328,89,2081
3795730,90,5089
1055149,90,4788
3438450,90,1410
2620397,90,661
8970684,91,935
4713453,91,853
3519493,92,1185
8709101,92,3371
2707713,93,4394
4205730,93,1214
9224690,93,1248
3376067,93,1093
1020390,93,3034
7588835,94,317
4618753,94,1486
2667307,94,4255
7637243,95,4143
5845890,95,111
6317358,95,696
4278704,95,652
4941359,96,2752
8395349,96,2435
9792114,96,3780
4704604,96,876
8747946,97,4301
6024221,97,1197
5024541,97,1133
3652221,97,2015
9814135,97,2716
4000451,97,2459
9593687,97,1930
9047631,98,3138
7171911,98,4517
6176360,1517,2904
1312628,98,972
4407707,98,1203
7249512,99,4236
3029704,99,3529
8156782,99,1822
3366040,99,2378
6569833,100,1357
1213887,100,415
2476419,100,4325
3987585,100,2385
2276694,100,3317
3939401,101,4439
6356139,101,4524
8973424,102,1689
3846074,102,623
1348054,102,2207
9940364,102,217
9736876,102,1413
9993861,102,4219
5204584,103,3008
8382310,103,2247
1619362,4988,7188
8002698,103,2356
9779113,103,3432
8004654,103,2135
4439054,104,3224
2101272,104,4714
6846885,104,930
6374170,104,1108
1281450,1335,5147
2814747,104,1703
6956372,104,3568
1156579,104,314
7986836,104,2407
7992748,104,2813
8050451,104,1070
6399261,104,230
1037867,104,3960
4911851,105,2044
4684290,105,3751
6780536,105,2390
4464376,105,4890
6235229,105,4449
1574983,106,3781
2595079,106,1496
1252844,107,1649
7142583,107,130
9784080,107,312
1923050,107,217
9381240,107,4361
2649246,108,1035
7727384,108,481
6092085,108,4840
2792065,108,4475
6414372,108,2343
1637830,108,2110
9774827,108,4453
7250731,109,881
9105115,110,3042
3255424,110,308
1102094,110,3922
6180437,110,840
8340802,6402,7479
7004067,111,2899
6033628,111,4252
2682711,111,3712
3003511,112,1764
8134242,112,638
7654338,112,3080
3083958,113,1964
8538964,113,4043
5644269,113,470
1076392,113,972
9575411,114,3880
4608006,114,4324
8384922,114,2758
1354881,114,2894
9981287,114,3669
4275722,114,1446
6024757,114,2654
6457984,114,4669
2492948,115,1703
9303841,115,2587
7502478,115,2631
9457553,115,3698
2705604,115,2759
8062118,115,3732
3296508,115,730
5519872,116,554
1336266,116,1940
3751953,116,4826
1809585,116,661
1143610,116,4360
8139093,116,4087
1382708,116,4306
6746415,117,4612
8084765,117,356
2865733,118,1756
6931380,118,4244
7340344,118,2559
2232308,118,509
7735712,118,3743
2033035,119,1760
3953975,119,1553
7143219,119,3093
2640098,120,2063
8321972,120,2388
1760782,120,3744
6049680,121,1201
3033212,121,5046
4190932,121,4677
7428347,121,4222
3160034,121,2021
3354119,121,2455
4255940,121,3074
9813123,122,3304
7660991,122,4243
3754722,122,3165
4441801,122,1423
7060590,122,3586
1698080,122,4415
4570933,122,3246
5329272,123,367
3798528,123,4405
4064236,124,776
9843508,124,4403
5979146,124,3178
9870350,124,4912
1795680,124,4271
6359287,124,2155
1863702,125,2551
5051699,125,4697
2248250,125,1413
9157340,125,3768
3549814,126,1034
5689110,126,1838
6778869,3139,7180
1381023,126,601
1235819,126,4154
2150500,127,296
2522042,127,1329
5891517,1631,4490
7541549,1344,3614
8005640,128,4330
9799301,128,2573
4359673,128,2472
3599641,128,601
8342246,128,721
6262407,129,4057
4903050,129,4564
3252881,129,2173
7453622,129,4155
1053024,129,2787
9631514,130,2023
6048841,130,1858
7822143,130,2529
3112440,130,4559
1872976,130,1033
5569031,8531,10261
5424218,131,3803
7017180,131,1896
8357775,131,2279
9813472,131,4348
9959835,131,2307
6186755,131,3197
4814965,131,4400
1548850,132,1961
8586219,132,3294
4419356,132,2491
4869954,132,4333
6558401,132,1606
2637720,133,2155
9935770,133,3760
4379880,133,212
8323795,133,2124
5912512,133,4560
7319871,133,1320
3482999,133,1338
1045797,134,4167
3874922,135,3916
4981216,135,1746
9522996,136,1771
9189624,136,2524
1861417,136,4694
4848697,136,4878
9204906,137,4172
8286677,137,374
6085048,137,1435
2478251,137,625
1631253,137,4275
4872741,137,2148
4279743,138,4371
4529938,138,449
2754827,139,3160
9168579,140,2678
9977613,140,812
3287796,140,2741
5199043,4985,9394
7436279,140,1418
9356922,140,1282
8628336,140,3252
6802021,140,1552
8749052,141,899
2027638,141,1379
2908160,141,2451
7901295,141,4128
9453861,141,4983
3562940,141,3153
1901970,141,559
5007435,142,2200
4275113,142,3073
1204590,142,2017
6200297,142,1284
3335781,142,3975
5591235,142,1576
2402004,142,4719
7018250,143,2991
6686025,143,4218
7975023,143,701
3344295,143,4632
5819181,143,3549
9022026,143,3874
2345278,144,896
4034191,144,1361
5074482,144,4729
6295923,145,2763
7396475,145,2770
6158946,146,2838
5946089,146,980
1996330,146,578
4197355,146,1421
7721504,146,4678
5461730,147,2364
2337125,147,1402
7612822,147,2887
9036785,147,5115
7518106,148,1090
2283249,148,2751
7739237,148,1356
3773952,148,760
1744633,148,3075
7019797,148,4933
3560657,149,4142
1782482,149,828
4631810,149,2290
9326571,149,347
5183551,149,4352
9122841,149,3912
8812552,150,4793
2666884,150,3783
4708723,150,5130
5284524,150,1823
8093442,150,1656
4078817,150,1199
9143997,151,2658
5941545,151,1313
6224330,151,3287
9177341,151,4902
8032691,152,2389
7780359,152,3899
4567998,152,2885
5350130,153,1416
7091160,153,3401
8220195,153,2353
9296630,153,690
6053018,154,4563
9204732,154,2930
1446800,154,288
5115530,154,4125
1697872,156,3542
7867770,156,4167
9963667,156,4946
8299599,156,3060
1419592,4963,9948
2608532,157,761
1478421,157,4563
2292879,158,4171
5980089,158,3813
2985174,158,4907
1312211,159,3220
2064719,159,4853
2532504,159,2653
5592602,159,2613
6910900,159,3183
5327238,159,4068
1324255,159,3804
3403466,159,1052
6329094,160,1796
3168527,160,1340
6314362,160,4824
7333548,160,716
4789524,161,215
7185560,161,4711
8028399,161,2089
4942485,161,2464
9413815,161,4346
7885416,162,4494
6228482,162,2993
4563201,162,2162
4941172,162,2014
6510613,6430,6664
5415028,162,193
2449214,162,2371
2859556,162,229
2951472,162,1772
3916612,163,2300
7096003,163,3141
7131905,164,1550
5440673,164,1297
3297347,164,2942
5332817,164,3964
2595433,164,5092
1893466,164,3692
7781783,164,2426
9047497,164,4273
8023209,165,2432
2364506,165,2757
1029639,165,3012
2041620,165,3435
2342367,165,3519
9685330,165,1745
6037394,166,4466
9714796,166,1544
4729461,166,172
2435485,166,4667
7425120,166,1100
5713620,166,2539
1114480,167,2931
3881590,167,2908
4211740,167,176
7046901,167,3886
1009097,168,1537
1273765,168,3445
2669283,168,204
5084020,168,1274
5154454,169,4241
4317016,169,3489
7012007,169,2308
9034516,170,5088
2087189,170,2686
1538068,170,3069
2335466,171,3731
9642397,172,2339
7257959,172,2760
6418715,172,4264
4324470,172,1407
6142340,173,1747
5072416,173,3536
7019189,173,3304
8732013,9489,10336
6804540,173,1257
5642502,174,1022
4352739,174,1227
8211614,174,1621
6999822,174,2515
4568021,175,3494
3342139,175,377
3470754,175,2998
4304108,175,3077
2349581,175,4111
7216589,175,2474
1388438,175,234
3542767,175,4488
8047634,176,4454
6146270,176,2584
9429837,176,4428
5332438,176,1927
2946135,6849,11515
1686494,177,4945
9154428,177,3378
6602080,177,4959
8580863,177,294
2228929,177,2671
7479995,177,2454
4851002,178,209
7697149,178,4866
9466854,178,1402
6654333,178,3975
6455405,178,4501
8155526,178,1876
7306692,178,3981
6452444,178,1368
3218877,178,1605
2988521,178,1306
5436363,178,4944
9571561,178,919
3804793,179,4539
5027987,180,1188
4736910,180,1338
2061986,180,4508
1088772,180,626
5566098,180,4271
2965264,180,4247
5279674,181,4577
3456863,181,3877
4984385,181,2155
9458968,182,2489
9529607,182,543
1283626,182,4923
7551234,182,1097
2337322,182,4580
2397608,183,4383
8491835,183,2474
2144428,183,5039
5000010,183,4491
5283189,184,690
4937401,184,2872
9383902,457,5056
2502054,184,5033
8758658,184,451
9594396,184,1392
9532278,184,2116
5655114,184,2774
9668335,184,3236
4492391,185,4238
5949377,185,3563
2573831,185,4831
9201027,185,3100
7381639,185,3298
6032338,185,4503
6351518,185,2541
4249602,185,437
4298669,185,3020
1613167,185,1534
8663873,186,4077
6706220,186,914
8215981,186,4540
1787160,186,789
8699108,186,1527
8352003,186,2501
1450730,186,2311
8518870,186,3499
9175092,186,3155
5044232,187,2485
6801164,187,2632
6185172,187,274
8672740,187,4524
9598640,187,3655
7550992,188,709
6287136,188,2685
7684422,189,2295
9529758,189,2297
4010048,189,4782
7117304,190,4763
1879360,191,3539
8344868,191,1411
9555745,191,4925
3375055,191,4157
4782979,192,4586
1104110,192,524
5466273,8498,9420
7905933,192,5190
3641872,192,3460
6552578,193,1151
9982937,193,2881
2178581,193,2326
4236360,193,4480
8277727,193,5008
3642177,193,2814
5665285,193,4542
5730601,194,3448
6093639,194,3060
9093645,194,3662
1536478,195,205
5528851,195,988
1492765,195,2579
1027024,195,1498
1482523,195,2187
8498799,195,4270
5956677,196,1270
7307019,196,2697
8074412,196,4897
3791744,196,1869
8504800,196,3062
4141550,196,3834
1787849,196,234
9737374,196,412
4225735,196,1062
8011817,197,2876
6442116,197,1605
8333628,197,944
1641221,197,4192
2617460,197,3116
1360352,197,2750
2662928,197,4277
1417405,198,3970
5921120,198,3396
1591880,198,1665
2148558,198,1449
9154304,198,234
2408310,198,3440
6003685,199,1955
2781417,199,925
3528185,199,930
8403987,199,2218
4651479,199,559
4574883,199,2999
2334848,200,5149
9623914,200,2404
9049654,200,3038
3058571,200,3046
9553116,200,1344
8303606,200,4650
3673467,201,782
4459398,201,1765
2783388,201,213
3585862,222,448
8837490,201,1502
1119474,202,3873
6763534,202,2627
8033350,202,3746
8570335,202,3636
2000786,202,4149
9638544,202,3446
3508171,202,944
2475058,202,582
7420198,202,4180
1439043,202,2623
4869460,203,5199
1851784,203,3961
9046893,203,5153
9346823,203,4968
1788558,203,358
1162733,204,1498
9638373,204,5030
1148937,204,1386
4997824,205,4563
6879072,205,4337
6380429,206,1641
9428641,206,1840
6781189,206,4564
9292272,6740,10882
6603747,207,2756
8280618,207,3928
4640184,207,3956
4707735,208,2074
3264053,208,481
9621188,208,5189
7015165,208,1190
1409860,208,1793
6291866,208,2427
5267239,208,3009
1326562,208,2426
2238701,209,3191
3175000,209,1573
8459134,209,3959
7419427,209,2868
5843083,210,4085
3108182,210,1827
1884521,210,1845
1767638,6838,7807
5844555,211,5002
5400219,211,3709
5420915,211,2474
2791385,212,3745
2749747,212,3608
5408025,212,2428
8228416,212,1313
7299471,212,2948
5507036,213,1396
6628727,213,823
1542819,8573,11554
1033620,213,730
5317784,213,4316
1407277,213,1597
8656830,213,3880
4859011,214,2134
2632258,214,1340
8428946,214,5136
1399804,214,4111
1643620,214,5207
8881614,214,4222
2047947,214,4642
6071857,214,1842
5627277,214,4952
6693624,215,4409
7785214,215,569
4174245,216,2311
9667816,217,1496
6855352,217,353
8659052,217,2249
8317545,217,4238
3274742,217,963
9311646,217,3552
4578047,217,2202
3192821,218,2746
1856731,218,1542
4402577,218,4392
6229507,218,1556
1950334,218,3814
7770549,218,1540
1712967,219,2594
7075315,219,1253
5437208,219,543
7908793,8596,11928
3078701,220,2462
1582581,220,3427
8780689,220,4573
7650545,220,1327
8677807,220,393
7871321,220,4795
3630280,221,2478
5299229,221,2888
2828885,221,990
5084244,201,2890
3543638,222,1741
6122337,222,3167
2690919,222,3368
8796484,222,4720
7119012,223,2447
3492675,223,2391
2226527,223,5001
4281420,223,5020
8456639,224,2908
5165413,224,4308
4614822,224,2855
3581790,224,409
2815602,225,3429
7884600,225,2058
1269021,225,3707
8910665,225,4507
6103163,225,4381
9597500,225,2253
4453982,225,1115
4444748,225,2068
1613757,225,2813
5859068,226,4167
5017105,226,519
5212345,226,3583
2398517,226,4279
1624839,226,346
6802220,226,2445
6333878,227,2349
6432003,228,1227
3094720,228,1771
1634565,228,508
6219698,229,2144
8674530,229,649
7713627,229,4091
7899958,229,1030
6159872,229,2498
8646008,229,3504
9961258,229,5183
5604045,230,957
5631317,230,4988
6617361,230,5223
7129304,230,4617
6485064,230,4933
7521952,231,2020
9728268,231,4931
4160056,231,2844
6818614,231,3979
5862576,231,5201
8640796,231,1347
2438969,232,2031
5436948,232,5061
6761727,232,2318
1588169,232,3500
1660237,232,504
1798665,7772,9825
4691591,233,3408
1867661,233,2766
6307017,233,5131
6704693,3563,8255
1303326,234,2076
3504991,234,1964
2425515,234,4678
1742440,234,3414
6297432,234,2606
4458198,234,1386
5975058,234,5201
4695631,234,3996
6362008,234,5153
5118488,234,2704
2902125,234,1060
2874120,234,887
5877923,235,1932
7922454,235,955
3943634,235,1139
2736572,235,2617
8777533,235,4431
3753592,235,3535
9518801,235,5145
4777075,236,3828
4862926,236,1053
1061977,236,2594
7336355,236,2177
9625677,236,5212
1816722,236,1209
8771670,236,1272
9983743,237,1186
2004315,238,4295
8972245,238,1106
9060311,238,1206
4884627,238,778
2664211,238,3248
2245853,238,3807
3502700,238,2833
3300171,754,766
5524623,239,2625
3072565,239,977
8637131,239,1739
8305214,239,3633
1655038,240,4008
2849805,240,3615
1484993,241,3908
6045626,241,4171
7169841,241,3419
7152677,241,891
5957657,241,552
6860601,242,2179
1868851,242,3981
9679183,242,419
2707140,242,1533
8247909,242,2345
3382481,242,3769
8667533,242,3137
6888650,242,605
4356619,6868,8000
3138360,242,1812
5251991,242,5011
1529243,6928,10059
2798935,242,246
6345791,243,3303
1602174,243,1875
5227357,243,1810
4169388,243,4109
6671180,244,719
2959250,244,2808
1372900,244,4752
6534831,245,996
5344199,245,1069
2411789,245,811
1006213,245,1728
5964405,245,2970
4176707,246,2140
7183375,246,288
4565186,6270,9696
1540678,246,5177
9543240,246,3347
5180350,247,3406
1839038,247,3092
2743612,247,4166
5182475,247,4118
9490768,247,261
4795815,247,2323
3527198,247,1734
7567916,247,2949
1892494,247,3170
1463196,247,1639
8057801,247,2134
3760520,248,2968
6874997,248,1347
9764297,248,3103
3514243,249,1449
9795989,249,3162
6959175,250,4665
7000745,250,2424
5053991,250,4827
9746523,7501,10642
4543385,250,4138
2486299,250,2983
1868407,250,3580
6948819,250,1007
6772186,250,3579
1653165,250,4800
7253238,251,2866
7291941,251,354
4774554,251,3040
4740550,251,1852
8344250,251,3526
9794358,251,2781
3682317,251,1872
8873105,251,5009
7009974,252,3989
9464183,252,2180
2952383,252,4689
5953245,252,4210
3185969,252,3892
5195044,253,1851
2655634,253,4323
7686913,254,1870
3138696,254,909
5044052,255,2707
1329172,2166,6562
8957768,256,4344
7588757,256,1935
5330593,256,504
5946448,257,5243
4988818,257,4975
9153373,257,1837
3184194,257,2457
5666575,257,2357
4635318,257,5111
4204951,257,1990
6488250,258,691
8233896,258,4629
5177771,258,1385
8133482,258,267
5015744,258,346
7430252,258,3865
6446714,258,3474
7508306,259,3964
4328347,259,4024
8523924,259,2987
5611893,259,3989
4837148,259,2321
6419089,259,1554
8212186,259,5106
4920749,259,4214
7645130,259,678
6156530,259,2110
5086394,259,2989
5499003,260,2670
9649063,260,865
1528223,260,2351
9276114,260,1009
1227969,260,5234
2982967,260,2075
4709359,260,1959
3679079,260,4586
3640277,261,2052
5515483,261,910
6152846,261,4714
7128995,262,3355
2947727,262,4802
6946502,262,333
8826271,262,3507
9814476,262,302
1631079,4022,6893
5374779,262,3412
9376781,263,2844
5692469,263,5188
2180273,263,3798
5591318,263,809
5301865,263,474
7982801,263,4336
8577770,263,1616
6274693,263,1622
2528538,263,429
9459932,264,3603
5626059,369,410
9491605,265,333
3060202,265,4801
1429923,266,3180
7581697,266,1190
7367327,266,2516
1259124,266,3596
4706063,268,1026
3664975,268,3923
3549899,6944,9389
5425585,1625,1803
4595926,269,5072
1741799,269,1151
2033206,270,1749
5453994,270,4742
8172246,270,3344
3729326,270,3407
4218120,270,2893
8488443,271,3511
1992805,271,4124
6955837,271,5217
3703191,272,1077
5819174,272,2269
5158517,272,1236
3666419,272,3265
5389689,272,1122
8104670,273,547
8189351,273,1051
3926453,274,4705
8091759,274,350
2886225,274,789
1007316,274,865
1089093,275,4777
5844704,275,1514
2871036,275,2867
2270920,275,849
3061832,275,337
5951622,276,2025
5951547,276,656
1219443,276,3340
8251242,277,834
8223921,277,4669
1522371,277,4533
2017933,277,4207
4203886,9147,11459
4749017,278,3185
2218863,278,1294
3523185,278,860
1281214,278,2983
8757859,278,1913
3661372,278,1461
9456354,278,5195
8624472,278,4334
1903834,278,3307
7711179,278,1622
6950285,278,4111
5954152,279,1501
8503127,279,2037
1403792,279,4883
7544877,279,1021
3172881,279,5095
7108016,279,4121
9970217,280,1459
8402433,281,1521
6642605,281,1669
5296678,281,4370
6675041,3421,6857
3535040,281,3083
7370027,282,3651
9143986,282,5207
1877287,283,4959
9499028,283,655
2260978,283,1078
8805822,283,2187
9689802,283,2525
7115385,283,560
9775220,283,1083
1666451,283,2676
8456904,283,545
1047821,283,2249
8537938,284,1397
5134728,284,871
6415658,284,404
2712839,284,358
9011139,285,4605
4579088,285,1127
8297104,285,1935
8417310,285,346
2433211,286,2534
5827817,286,4689
7306425,286,1558
3638755,286,993
8810547,286,3876
1019200,286,3383
5839045,286,1975
2390976,287,4487
5772003,287,2555
4827096,287,1264
9296226,288,3985
4623694,288,1443
2250404,288,2962
6039406,289,732
5447624,289,512
7717861,289,1256
3921448,289,2148
8613387,289,1793
2809896,289,1875
2632191,289,4530
6070673,289,3870
9804628,290,3239
4139094,2824,6212
8005069,291,5106
8583781,291,4023
2439954,291,5087
1835483,292,3767
1394231,292,3383
7564576,292,5044
9779818,292,891
9656711,293,2784
4150101,294,2731
6506336,294,4100
1001162,7319,11738
8948690,295,2847
2824682,295,2702
1373749,295,4867
9783043,295,468
8502441,296,1327
8660121,296,2637
4596351,296,5277
3985191,296,2196
2152309,296,1692
6710455,296,5245
1248387,296,2748
9666374,297,4720
4914945,297,3400
6378991,297,1446
4410201,297,2503
6790168,297,1986
3507600,297,3556
3481581,297,3686
7019502,297,504
5948171,298,1816
4278064,298,3120
1501962,9861,14343
1958474,299,2267
1167453,299,2452
9559263,299,1337
8144937,299,4270
3773446,299,3083
1050734,299,2572
8715104,299,3527
4148388,299,2971
2384857,300,3935
1912770,300,650
5240212,300,1614
6293325,8430,10765
9995829,300,4247
4176645,300,1018
3069063,300,5002
3491465,300,5034
3477702,300,4339
4324765,300,4445
8917140,300,2957
8995092,301,1247
8581264,301,4724
4234774,301,635
5475565,301,1798
6050188,301,2501
9843591,301,1478
5328588,301,1310
7526488,302,1835
9630671,302,1472
6325275,302,3031
8106994,302,897
8659636,302,1166
9281345,303,1808
6439337,303,2609
6919599,304,4169
4458650,304,1567
3434458,305,2395
5298230,305,4079
8613608,306,1633
2423349,306,1404
2126407,306,4704
6391554,306,1573
5110290,306,896
3588438,306,452
6255730,307,3410
1517341,307,2824
3592810,307,2551
4066511,307,1687
2134044,307,4352
8892789,307,2292
3328329,307,1037
7159325,307,3301
9489633,307,962
8538225,308,2513
