tweetID,retweet_count,favorite_count
1351232,7767,8412
9655033,4103,7348
9968398,9550,11897
9969098,640,4897
8729210,7122,11427
2136776,5156,9211
2013243,3391,6842
3531319,3004,3472
4561055,1214,4225
9284632,8645,9121
9946147,2832,3765
3864017,2936,5444
6972177,4315,5391
3930189,953,4048
5398998,6937,8555
8509745,3498,5871
9255039,554,5445
1422708,3562,7441
4380187,6404,8004
6287715,6201,8398
7071503,7227,8801
6434475,7155,7840
7088964,5184,9821
2005437,5317,5723
5298252,9397,14104
1977848,5543,9296
2016883,7172,7958
2340766,9862,10718
5750227,3805,5227
8814368,9811,14434
9941319,7276,7555
6244196,5305,6526
7069166,9433,9514
5559476,2786,3284
4175792,3562,8177
1900768,959,5383
7420514,1519,3321
6045706,4836,7998
7464232,9914,13370
6992065,7853,7997
9893592,9022,11975
5776458,9548,13743
8928829,2310,5045
9949564,338,3787
8841007,4434,6350
2991211,6885,9652
5821304,8701,10125
4102498,8744,9166
9477853,8163,10023
6121923,1684,3515
2621880,4547,7217
6274151,7203,8330
2423600,4576,6223
7560043,9366,10392
2263074,1755,3900
8040214,9291,9568
5299077,6983,10279
9768749,2748,7480
3993583,5876,8741
5041261,455,2610
8944682,2664,3515
4131007,6182,9385
8670977,1746,6436
8359769,3576,6300
6381000,484,4811
3209133,6710,11090
5433769,390,4379
4290033,3505,4539
4742118,2346,5059
6249512,8185,12294
8897064,5343,9636
1215630,6368,9348
9960138,4508,5168
9735811,8411,8444
9980854,3126,4024
7717316,1585,1768
6153352,7239,12140
5912277,2301,3194
7834304,2956,5142
1990629,6908,8537
6661272,2808,7686
6853280,6776,8632
6907088,4176,8526
1060937,7569,9520
5296678,9153,9763
5853702,2368,6277
3117259,1561,4872
4727756,3502,7177
1096890,5708,10134
1400811,4493,5296
3411895,6321,9895
3549215,265,2862
4710331,9372,11353
8457697,6238,10414
1371545,6630,7359
3027242,1482,1843
7683138,5720,10221
5000341,4271,6598
3354437,2911,7796
4242760,8950,13783
2909254,8170,9329
4250108,1813,6454
7924620,3527,7596
2626039,3021,6664
8203463,7457,8819
7809501,3636,5861
3875885,4228,6150
3330432,5427,5692
1588555,6805,9297
1705591,4308,6791
9652644,4177,8813
4819970,1629,1751
9494144,6567,10712
5002247,7693,10515
3518047,4408,5220
6213936,7333,10570
6256961,423,4046
9866625,1775,6218
9714608,9673,13932
8208456,6784,6869
6075351,3619,6118
6634882,485,3922
2195826,1739,2050
3270355,3499,7685
3652033,6519,8485
6869658,7549,12041
9292231,1789,4866
1927222,7401,12339
6593795,9555,12505
6537881,2329,5879
9646480,2273,4811
7886401,6230,6461
9104041,295,4800
5462807,3689,7483
1351588,5811,8871
6218400,1757,4225
1131608,6175,8533
4669411,9141,9783
7399068,5291,6886
6176556,1136,5056
9804837,2433,6052
1147741,9039,9901
2661321,8525,10239
7785911,3161,7774
9329591,8100,12054
6560766,1284,3530
4472409,9209,10021
7744010,2670,6336
9287189,6755,10694
2985421,4804,6328
1764671,5438,5632
2816924,7873,10991
8670409,4729,6374
9552917,3545,5223
1472753,1295,2911
8326613,1520,4688
9384068,4086,5653
4983037,2217,7058
3414313,2483,7127
3309286,6827,10246
5685489,2206,4670
9851629,8538,12867
6516860,7186,8117
7660431,6962,9101
4836919,8911,12957
3639234,6397,6412
8242568,7040,11625
3648690,6233,8101
9486530,2284,6018
7365972,2502,5942
5304228,486,2273
8733891,4687,7554
9282191,6295,10606
4818465,5097,5831
6906962,3243,3646
9791814,3115,7824
3722299,3816,3962
3922259,308,3124
9331957,8067,11342
9428883,6968,8563
5006317,3774,7436
2353491,2401,4595
6637796,1737,4347
7536364,1365,1458
6012599,1697,2958
4613063,3025,4345
2959052,3386,5931
9095574,1133,6103
9270985,5832,6547
1405476,7765,11304
7740303,7150,11789
6537101,8681,11606
2800884,9706,9984
1306295,619,4207
6875560,7617,9417
3648506,469,1936
8824086,7838,10611
9864425,5045,6555
5021404,4235,5208
8018441,3309,4733
1703069,9874,11581
2612267,5333,6961
5458197,435,652
1026173,9866,14137
9512686,6927,10535
8928336,9356,9686
2329155,8762,12118
6426503,3984,4801
5708294,2359,3779
1569367,9219,10235
9743104,7243,11000
9980304,4587,7762
4711695,1285,5388
5093284,9378,12412
8629969,8495,11836
9032501,9576,11186
5136320,3493,7072
7970717,4995,8545
3450352,4060,5890
6380710,9921,13221
8140908,1397,6104
6192985,381,5019
2800265,7833,8866
9854741,7530,9177
2033233,1280,1609
1934035,810,4415
4650831,6297,6865
1507626,9809,12076
3555482,4073,6152
3030480,1017,3019
9973211,7371,10160
7411910,6836,10924
7749384,5390,8027
5212101,4645,7700
4377352,4393,5362
8931259,8467,9065
9248064,3449,8301
1799973,8915,10035
7771997,2652,3980
3663765,6208,8846
9326610,6776,8777
8767645,8244,11640
7470088,6293,9897
7376961,2119,6953
2877099,2306,3722
1515010,49,3355
6640585,6713,10069
5606680,7274,7568
3029802,7974,8661
4757287,1821,2312
8235584,4048,6606
2450758,3502,8238
1557868,1725,3700
7780152,8246,10694
6799890,2794,7693
9166135,9348,9718
4791213,4044,8540
8017906,7241,9926
2338392,6994,7171
9677209,4672,8679
2023537,6032,7982
8841330,2007,4270
5423311,6975,7767
5384947,985,5623
2603267,6326,7591
8096156,2571,6707
8350521,9341,10571
7801696,7997,11604
6122185,3711,5971
3124106,6471,9964
9335609,99,3996
1076526,2632,5907
9978517,1025,5899
5285269,1298,5008
2644188,5424,8634
7099688,6549,10403
1966115,1209,5647
5133062,3418,4319
6656228,3395,5750
8978475,9477,11452
3995046,8819,11998
9691438,5684,6072
2844738,99,3708
1087901,6973,10252
6932530,567,4057
5777991,1572,4001
9213346,872,1706
2319137,7679,9261
3112346,4689,8251
5926473,3601,5240
7369355,4452,9155
6100301,3730,4413
3001357,7301,9990
9070951,6359,10792
8160904,1693,6273
7601775,5876,9473
7308596,8754,13723
9359667,725,2822
7523653,3899,7672
7056736,6018,6765
2371494,3249,5185
4636816,9210,9806
3018785,8638,9949
7800803,6892,9342
9297848,8406,11189
8108428,4249,6158
6304816,4018,6270
5460150,218,1963
9588248,7393,8206
2408557,3542,4462
4601849,1318,1342
6953246,3525,7138
4488935,756,3954
6895720,4972,9624
2891752,5015,6397
8476045,1860,2135
5474758,2169,2589
8844399,390,2125
3168522,2986,6448
7290271,6489,11282
6524263,9695,14314
6011741,9790,12240
9749595,7440,11025
1431902,5994,8031
6229445,4290,8016
3692467,1684,2060
2830297,5924,10804
4439860,4449,5929
8307752,9593,12781
4377430,5972,8712
9992693,5353,7844
9557285,7097,7248
3024842,7951,12829
9236591,2048,5881
1221066,5098,7895
6533839,5882,10799
4848496,3528,6173
3851175,1041,3807
5147970,3090,7382
3810587,1832,4146
5501981,9971,13552
6230950,8135,13074
3151490,9817,13892
4075089,5300,5329
9004716,7348,9378
1653754,6875,9419
1325268,352,798
1233070,7452,11676
3080426,269,5022
9510877,6919,10689
8774163,5493,9931
6085080,1874,4491
2183283,4645,7414
6335552,4787,8870
9733433,4528,5637
1148517,162,3617
3288778,7401,7832
5520602,6926,8642
2835707,9614,11883
4201163,5640,7989
4325017,6898,10293
7889011,1271,5722
6443681,8054,9300
9196859,4555,9033
4473990,8038,8163
6786192,7817,11753
3986673,2937,6013
1168129,3856,7839
9671236,5405,7797
2334402,7465,8482
5480418,6842,11390
3621950,5960,10755
2839615,8490,9163
7556071,3041,6512
2394785,7634,12603
8115001,7516,10401
4647427,443,4727
4495296,1133,4160
5389831,2211,6632
7872125,5137,8595
6047079,7527,9149
2384319,5421,7564
1443679,2372,3481
8415826,7796,12608
5380562,8361,8980
9417469,7896,12430
7634504,5887,7230
3080615,1996,3787
8358045,9324,13850
5628389,6557,7616
7601904,6417,9823
7952748,363,2406
9721281,1507,4833
1036483,4532,6084
1803564,6084,9088
7899923,4023,7510
4380153,1829,5884
9596937,5721,10300
8001152,6198,9304
4185329,7265,12082
9433276,4563,5685
8742585,985,3963
6108490,6706,7514
1086938,216,777
7102562,7809,12598
2524804,9536,13556
2904099,5115,8160
6512617,5814,7178
4931419,1732,5572
4312178,3425,4135
5739548,881,3783
1153518,8881,11475
1590089,326,1150
3309279,2922,6354
7207849,8523,13371
3492116,6545,7707
4378252,5101,8274
9173396,479,3188
5858833,8608,12561
5546234,9311,10255
8371925,4093,5184
7168266,453,811
7319507,1688,5954
4503212,3081,4633
9529952,4264,5951
9383699,1696,3192
8249699,5382,7124
8129799,8243,11706
1817442,9162,9444
8661018,7185,10393
9294524,100,4529
6839076,7070,11332
7839368,2955,7042
3785101,6597,11476
2945939,2284,2508
9358865,9853,11581
5729519,2006,4993
5190243,8415,13294
5331807,7630,10508
6409468,3881,6605
3245906,7775,12513
7076710,8315,12827
5531514,9948,10957
6564690,7591,8409
1419604,9459,9962
1029642,7296,10588
3860740,8203,8758
4156101,2359,7347
8281088,4617,9471
6479502,3310,3992
8839066,4467,6409
1230866,2121,4934
5302626,2723,5910
9239467,107,4050
9822380,4420,5068
7010705,3231,5919
3432745,5803,8342
3667378,5770,9160
8314788,9895,10865
8540279,4662,4885
1693803,7608,8746
3190993,357,1916
9821745,6209,7570
7222846,4413,5534
2709584,2928,5636
2726622,2512,4259
9434176,7707,8070
3244148,8813,11907
1560894,9339,13841
2259469,1570,3787
4825902,288,2767
5766259,2325,2411
4763386,2638,3313
5188785,1032,1673
2299960,1229,2892
4653468,9573,12297
8564727,4994,5361
4828490,2734,4406
5404313,4728,8976
3391915,6146,9129
9298558,7665,8210
2705426,4974,7307
1008358,7247,9152
4662193,673,3759
4407196,9648,11923
6891311,4408,4786
3988538,6386,11309
8883058,6266,6931
2445705,2154,4339
9026158,6980,9334
3590412,3983,5978
2877501,1996,3018
2210470,3579,6445
2490671,8804,11028
9582327,3443,8229
4751362,4084,5440
8316733,9140,10552
8032598,3057,6879
2867758,9610,11379
6764728,6309,7731
3717595,5142,6495
7977078,822,5651
1357150,4304,8187
8032835,9725,12484
1602685,549,5125
7179833,6638,8169
3662905,3524,6259
4290516,5906,9329
5106081,7183,11634
4006917,1362,2522
9395393,6499,9340
9622646,1798,4220
3822817,1980,6329
9916097,5551,7806
8356770,7997,8256
4081332,396,3295
2926357,6981,8841
3595585,712,794
1907547,6330,9974
2935485,4562,4608
2404138,395,1828
4129713,9151,11440
8917189,4901,7524
5384514,4668,9443
9406712,2653,5124
8953383,4581,7321
3509623,8267,11738
8171667,1144,3073
3015322,7868,10762
4881458,9086,11311
5381260,7292,8750
2140504,541,1921
1475616,138,2001
9442874,9770,13065
9960834,328,2716
6596967,2753,5122
6286964,1838,2086
2065910,2967,7938
3584642,3149,4030
7545587,1935,5987
8733306,7255,10574
2407505,5493,5926
9242688,9381,14188
3049174,5962,6496
6663181,4383,8617
5074012,2463,4145
4999922,6609,10713
5719932,2291,5528
4088113,995,5985
8142331,7335,9715
6850065,4671,9392
9746648,93,5063
8568674,4359,6972
3818550,2129,3811
4898353,7621,10161
2913210,7949,8683
5202668,9501,11531
2258257,9939,14430
1440612,1088,2093
5362866,1289,4822
9898610,9705,10810
5599867,1282,2297
2563891,207,1901
7515454,8564,10834
6284470,1281,5629
3409286,9977,12854
5573811,3418,6232
6559048,5332,10256
6763156,8537,8653
4466967,1027,4996
1457076,2301,7002
2091404,3294,6422
3838476,589,1263
6507313,1641,1965
6577730,4020,8992
1940428,3323,7813
1367591,9952,13726
2413756,5963,6829
6561277,8298,10256
8521999,7426,11520
5885009,6573,6687
8892149,8110,10616
7537083,8294,8536
2494699,8577,11935
1228178,2517,3749
9383290,6761,10293
1236499,9298,9474
9975646,4995,9232
7644443,9218,14112
1826830,9048,10204
9922063,2755,7721
9268228,9906,10346
6293067,69,3185
3600470,2519,4575
2802876,5701,9016
3485067,2817,7423
5896824,3267,5932
2955954,1419,3471
9424616,9086,9453
3756824,9727,10418
3541972,8701,11699
6287338,8734,10132
6823852,4061,7775
2180967,8157,9486
6752600,3272,6587
4099983,7916,8297
2263463,8809,11345
4288959,1391,2050
4842334,6817,6826
6992680,8471,12722
6564027,6076,8978
4342268,4355,4483
5213594,2543,5452
6202091,8736,9904
6049373,6005,9112
8904779,7886,10063
3980186,6480,11049
6082884,7297,7856
6877639,8982,11982
9956341,5951,10008
3841651,2059,3912
1076926,1753,3472
3991393,3793,6328
1024989,5644,5815
7906195,2868,6052
2728790,7756,8325
9775301,9879,14450
1077877,1358,3842
5572263,4050,8754
6803646,3529,8333
5098242,4761,6839
3412153,7951,11835
2208095,5130,5437
1133890,5492,7048
9504481,9600,12997
8343357,6999,8386
9531272,2026,5872
4431822,7400,7434
3231281,8885,10285
9870367,5496,7564
8706849,7585,8192
6392089,4124,7292
7997310,8007,10356
2572748,498,3969
9161918,4368,5478
7100075,8165,9424
9427838,9191,13898
8749707,8348,12110
5214754,9103,11999
2848694,599,2302
6047065,5058,8899
5910791,3051,4561
4607474,6036,6400
7590833,1189,4238
2379428,460,2089
9158601,5052,7668
7935116,887,3025
6713419,9340,13618
2454225,600,756
9321403,5707,9585
3797147,5755,9075
8208591,5085,9463
3557809,2401,4405
4625290,4820,6645
6613163,1129,4606
1701299,4025,5698
9391147,9976,10639
1018832,8922,9214
4195848,6722,11402
9397095,258,349
9384628,6198,8424
4076834,8593,11593
8894772,9634,12370
5306765,2648,6472
9614801,2699,6135
4538754,1640,6260
9537819,6090,9402
3049036,5951,6310
1013243,8914,9013
8012086,3283,7683
6883849,9446,14204
5581234,6268,6280
9620050,6124,9789
2835183,7124,7359
7096710,6908,10882
5630588,7047,7230
1978633,6990,11357
7476346,1042,5761
6407429,5070,9305
9681070,3010,3351
8127898,7614,7722
9802251,7427,9524
8443838,122,594
6472316,724,5412
5936501,1307,5059
7482953,3986,7010
3531060,264,4695
4812673,7271,7924
6054514,4936,5214
8506523,1267,5698
6611366,9474,12151
7694136,2766,5944
9548020,8475,11232
2862209,5337,9243
2261585,4825,6553
5503574,2606,3054
9954306,2268,4523
1919576,760,1281
1698218,3290,5112
1622364,1009,4390
1265081,8546,13110
8889947,173,2013
3552475,1712,5945
7385146,494,5113
5425621,7763,7787
9616351,1218,2464
9572827,8426,8455
3886928,2916,6174
5822562,8359,11608
6564535,4368,4696
4374989,6825,7083
2631659,1844,3866
3064421,2631,3753
3137974,734,5542
7366139,5528,9463
6952010,7166,10991
3418810,7700,12145
7822942,6072,8724
8666123,1537,3735
4026025,8904,11186
7383440,8863,11415
5331370,181,1473
2496553,5894,7845
9001876,8955,12547
5552207,2606,7099
1470875,9221,13577
5726399,6503,11275
7966975,7892,12659
2709585,6688,11046
8014636,7572,9871
3550038,8240,12142
8357991,2475,6906
8848767,9733,11499
1911852,5023,6750
7570016,9950,12883
3330130,3598,7697
9165505,2956,5360
7656988,8723,11828
3830608,4165,8800
6768728,4242,8432
4073545,1833,6583
3105421,4126,6646
1389836,8712,10387
1903986,9459,14343
3645567,9049,11846
1968850,8735,13155
2157053,1834,6711
9562151,8082,11505
4922215,2429,3305
3736518,6308,8721
4535841,9332,13469
7305123,1972,3986
1642947,7509,9118
6417604,919,1583
1019061,5099,6210
8484753,5569,7442
7242887,9902,11445
2291307,80,86
6920202,4195,9014
5593362,5455,7430
7932893,6759,10242
3685536,8737,13112
1533093,6018,6449
9092004,832,5252
1369079,4929,9765
6056736,8188,10461
1973578,8492,12976
1034708,4641,6933
1558270,8609,12715
7780721,1214,5391
9125401,434,5387
4706669,9000,13198
4665282,3603,4434
6364325,1545,2370
2185133,9316,10491
9901995,428,599
9566716,2694,5171
8977223,6699,8073
7145798,4790,6987
7849583,862,4362
6880604,2482,2754
9760337,4560,8512
4385393,9338,13281
1585056,5452,10424
7728199,8574,12536
8204096,1592,2674
7336971,752,4760
3424069,2277,4430
4270205,9721,12403
4461679,3724,6447
7424024,6718,7637
5979661,7554,11660
3028713,9928,12421
7852974,8083,10792
3756208,9636,12867
4070948,4510,6397
4116416,2338,2518
1076953,8061,11923
7124858,2078,5176
9376530,7577,12546
8885767,6847,8146
6911233,7014,7634
8763672,8632,12646
2335857,3109,4662
6931426,2632,3338
5036148,1571,1902
3120130,1444,1452
2367957,4986,8478
2963862,3242,4666
9905222,9289,12051
4484828,6334,11113
7031613,6156,8780
2989854,2676,3250
6501353,5877,7878
6520743,6298,7908
6240925,2145,2361
5770960,6408,7992
6390807,7762,8995
3297329,6327,7503
3808990,2882,7253
1280104,6781,11480
6578221,8441,11150
2507074,1397,5862
3509284,5755,9329
6017743,1524,1938
9335271,7365,11958
7243940,2269,2386
2211169,5842,8642
7087277,2843,6891
7704393,4130,4963
1491893,1265,4173
1763501,3006,7798
3396666,1118,5468
5933166,7592,12035
3558173,377,5151
3719416,8518,11653
5743293,8159,12737
4651705,5322,10202
2461882,5898,9562
4697652,3097,5046
7144218,5188,7800
1927452,8733,12455
2669411,6713,9705
5558923,9278,11853
1796163,2955,3268
6794986,9401,11032
9482946,1768,1888
1236557,4128,8669
9699429,1360,3270
5390785,4492,5552
3667835,3712,3981
6007598,9797,11621
4599041,2155,5091
6540250,4616,7786
2855875,4893,6114
1616095,7118,9875
5064615,7348,9188
2791435,7363,10157
5617499,4732,9313
8880178,2295,5248
7131936,9020,11942
5788147,4870,7413
4432854,7140,11872
5343700,3371,6426
3394931,8053,12549
1971210,1508,5198
4745376,9672,9749
6995654,921,2315
5350223,6475,8536
4256326,7517,11101
4642631,9260,13173
6138041,8770,13303
6611432,7942,12005
1879744,7882,9154
6528654,8237,13143
5506079,5326,8856
7028336,995,2483
3316896,2926,4249
6037516,1511,6345
8592962,3966,8546
6951273,7728,8530
4842501,8142,12492
6805871,2072,5862
7797313,3411,6106
8604299,6643,11332
3413954,3652,7607
3416075,6757,8826
8138113,136,1051
7108779,5847,8384
7929448,1063,5234
4709232,8480,13137
1044822,1721,4684
8274574,5079,5207
1480797,622,2632
1755768,5048,7116
1079102,9227,11108
1109117,4021,7550
5067428,2236,4194
5610948,3871,6163
5965956,3067,7725
8294094,5983,8955
4663150,1940,5681
8170860,1920,6511
9977468,9668,13763
1632335,9500,9741
1388845,9928,10440
1741670,2552,7482
4571911,3596,6751
9820564,1709,2114
7097865,1293,2243
1963796,3299,5277
3078415,4791,9015
2493990,6254,8478
2807816,6468,7283
4391829,3179,6535
5116675,214,1963
2728165,9193,9740
7758432,3600,7427
2696775,9993,11612
7647407,7193,10850
3744376,1905,6148
3323711,7141,8159
8634857,330,5117
9433207,3797,7908
6570583,3897,8877
2156651,6593,7193
2924013,8526,10208
9583648,6758,9515
5300273,948,4446
3181038,6564,11165
2852671,4845,6126
4015894,9666,11111
5297234,5342,7651
1832733,213,4558
8605899,6725,7633
6127421,9643,10366
2501471,8478,10852
8038858,6584,9125
7112469,1317,4284
9773312,7794,12611
1128407,7977,10328
9527478,4610,8936
3366662,1864,1980
7005625,5852,9499
6435263,6723,6882
4285422,7421,11035
4148790,7330,8840
7894758,5092,5369
1269453,2867,3310
1478793,8773,10956
7818703,8121,11622
7934772,10000,12678
1724836,6349,9632
7297229,3575,5779
9669760,123,1032
2395627,7665,9069
8102417,1852,3337
5450437,76,4740
2594210,5368,8898
7636765,6005,6574
6620111,7676,10233
6831539,384,1537
9700378,9950,12324
6470863,6742,8151
4518564,1090,1833
8497400,4485,4837
4052261,7996,10326
5997126,3153,7439
8895464,1698,5604
1775937,1339,2425
4135172,6428,6970
4045732,1817,6019
7815781,2907,7845
2093484,580,3900
3074832,4327,6098
6211394,6669,11238
5095682,7201,8029
9712641,5577,9664
9812944,1797,6469
9397520,8396,12954
8286645,1122,1856
1145008,5221,5564
1284283,8722,13095
2816778,6695,8556
4442590,5792,9674
8201854,2311,4547
5819357,5818,7900
5000848,1285,5383
4351938,5791,6902
4834491,6609,7642
3085092,8979,9551
2870959,2087,2558
5924168,1701,4369
3822413,3579,7032
7735364,7185,8360
9604770,5741,8680
1958605,2961,6722
4048381,8048,10284
4937955,2367,3316
5035366,3201,3522
6486872,5274,7674
9440467,3818,4420
4902693,2026,3305
4957165,230,655
4838272,390,2063
7698588,8623,11587
7942902,8139,11122
4227218,2370,4587
3556020,7827,10642
5433970,9180,12405
4809457,1999,6978
1592955,7813,10873
2134450,4983,6821
8724532,4058,6048
9988654,629,3130
4996184,9409,9862
1708989,7569,12209
5541932,1037,2875
6195228,3875,5962
9686456,5928,8377
3498003,9531,14199
9312603,5399,7169
5072727,660,5653
4433223,9401,11561
6261686,7122,9445
4692487,4849,7969
2417209,5411,7336
3324661,8939,13182
8384274,9426,14352
9692275,798,5147
4554888,8076,12591
3665344,4250,8929
1560276,4393,8141
5911001,3010,7319
1112897,9566,11908
4779977,8967,10182
4708494,9487,13263
8557494,1085,5081
2695968,8218,12027
7722922,1879,6021
6556804,8183,12909
8536156,1646,5719
2584478,9189,12787
6634609,3858,8038
7539410,7611,8313
4054519,2830,7505
4438159,3227,4598
2096167,7736,9755
7258928,9295,10572
1819792,3133,3981
4999802,6412,9295
8187860,3692,4005
9837297,5247,9131
9850366,6939,11120
5411998,6551,6781
5009367,1769,6362
5041906,5767,7281
3183652,7424,8048
4470633,7117,9531
3070241,6881,8330
3425860,8308,12625
8358339,6047,6986
7006673,4717,6916
6136866,9479,12288
1295753,4685,5935
6343499,1425,5546
8485322,9542,13520
1964797,7497,7693
1836384,9812,14537
2102464,2374,5648
2756972,1548,6193
2589540,4204,8197
5423210,2350,2635
9868534,9411,13025
1261324,1743,4409
3556129,7563,10708
7002616,4008,6379
1117255,6076,10607
7276874,5107,7120
2416677,7897,11296
3084264,3983,4329
8422873,5448,6063
6985596,6589,9612
6987874,8021,10940
9072054,4578,6923
9489959,8634,9991
1571174,3180,4320
6512795,2977,3402
1798996,4635,7438
7935548,5745,8592
4811441,408,808
2769492,5655,9529
4843304,2480,4300
3255030,1978,4452
3533506,1173,2054
7591413,2070,2359
5376423,4375,4422
8161608,8696,12382
9663064,6787,9434
1631505,2785,6329
8958204,1618,2309
8563499,7504,8335
2583299,7534,9705
7807080,1182,2810
5346945,3003,5409
2341552,9611,14350
2553609,188,3399
7816170,562,4302
9202330,4915,5486
9127527,8427,13155
8673591,6588,9705
7461847,8255,11976
8993792,2431,6199
4788518,5463,9680
4295037,3287,6161
2084210,7782,10833
7357552,4374,7297
7865035,97,3817
5659874,6079,8366
6301007,4647,9297
5193930,7423,8923
5459669,2762,6455
8207235,2198,3238
9553321,8469,9123
9697669,3401,5229
6679970,1181,1787
7977497,5675,5976
8298496,1860,6840
1802538,7647,12468
9816893,1683,5229
3525817,7919,11012
2553588,3760,7601
9271327,3940,5381
8349472,8315,11743
1445810,8441,10545
5098475,7415,8245
2920864,1864,2573
5194127,2455,6028
7918672,3767,7959
5046655,9139,9839
6770253,8868,10244
1669430,6223,7309
8276788,2690,3444
6208600,94,933
4244823,5430,5926
6864738,9926,10358
9528184,821,4044
2108088,2492,5107
4908368,2546,4974
3222763,6116,9947
3988291,6527,8941
1511703,1458,2143
1680062,7563,11810
7530901,5789,6273
6023297,5722,8571
2814011,5526,10199
5598371,2570,4346
6900128,9546,12874
2308194,5770,9771
8587853,6694,9693
4072563,9287,12054
6352022,7664,11453
7073783,965,5103
8930156,5711,7404
2994994,2174,4575
2313644,1174,5055
7515025,5462,7291
2309158,5344,9074
8547225,6288,8323
8493910,5748,9436
3473389,8184,10823
8641850,5076,9227
9449887,7752,9154
7964859,8338,9804
8063863,2922,7662
9411795,2831,5601
9184637,3200,5710
3484700,9554,12951
4489907,8631,13612
2188312,761,847
5096260,475,2398
5031318,8840,11410
5352650,827,3222
3746764,2396,6782
7591459,4618,4662
1929034,5391,9516
1246140,9139,13665
9689427,3394,7336
1703804,348,631
8615795,9635,14478
7165439,4921,9772
4777427,582,1870
3491060,1093,2263
8718976,8227,12564
5014791,3961,4829
7570137,1606,3627
1610689,4298,7891
8015256,4702,5058
9571279,5150,8803
6832541,9226,9285
3306068,6372,8704
3092391,9295,12284
1228216,3587,7920
2881500,7525,10765
4296968,9710,9855
9054406,2972,5189
5603910,2686,4100
4496764,1530,5788
1388983,6212,6351
8830167,8120,8849
5170263,8809,11651
5611637,2417,4430
6818391,5690,7487
1609368,9505,10728
3620255,3945,5380
1751772,8415,8992
9402658,6374,11234
3814272,9057,10700
7472678,8428,8654
3890351,7846,10071
6340371,1666,4316
3021604,5888,9163
1134862,2806,7689
6884260,5240,8789
9593334,9049,9613
8033998,1231,4720
3175207,5760,10754
6794623,4415,8856
8672361,7380,12067
1762505,6913,10301
2075319,3460,3518
9722500,5913,6432
4635122,5185,8256
3086189,4072,8366
6516177,6717,9816
7355111,6453,9457
8954841,3940,4621
9045345,5110,6234
8968049,4639,5991
1123745,1849,5277
8924395,7609,9217
2292968,5092,7580
4605285,2864,5915
3421264,4117,6870
6108149,9989,12174
3705939,513,1570
8302752,693,908
6227077,2341,4758
6544293,6015,7931
9570990,9172,9198
3205247,3842,5678
3562493,9006,13847
9179569,4793,5238
7134896,4080,5814
4437826,5222,9608
2430158,5455,7646
6300080,6372,11347
8753719,9214,11391
5686872,7062,10830
8825518,3302,6528
