tweetID,retweet_count,favorite_count
2763829,3095,5387
2823550,2749,3789
9612643,6787,7150
6095008,4851,6327
4080781,2124,2177
4736617,1753,6407
6783517,4362,4983
6292657,2522,4583
4074248,4527,4721
9476620,3777,5395
3279046,4891,7075
4851002,178,209
7015124,6247,8903
1816879,7283,8407
9134086,8046,12972
1952550,652,3745
5245023,4132,7501
6314013,2763,7225
6158851,6059,8108
1579309,7331,9776
3089549,7275,9797
7269610,7491,12229
4949901,3475,7516
1767323,872,3355
6065862,1045,3487
5261714,3922,6553
4734084,671,4324
7893339,6337,10417
5094812,3105,4839
5725713,6348,6662
2071257,6622,8952
2510011,8482,12122
2211193,2027,2144
3399760,4428,4694
7488213,2820,4535
7096792,8054,11512
8051657,7754,7892
8685216,6868,11438
2574155,3266,7738
9481477,2097,5917
5687775,3063,6291
5777318,8931,9240
3278952,5980,8129
5057164,4716,9400
9093313,2820,5660
8985065,7489,9900
5340356,8097,9027
5845792,2602,5444
6433033,2586,4459
8587373,7707,11653
9812648,4100,7232
4196939,3063,4867
1399869,3397,4451
5904132,3672,5370
5948171,298,1816
1569498,6989,10800
4280025,1352,2934
1462220,8719,12213
7749898,4778,7354
6336158,5796,8292
6345540,1075,3778
2509342,1328,6030
8518815,9620,10760
9434667,2886,5426
2178530,5988,10235
2868058,428,3806
9987073,1963,2049
9873302,5272,9271
1389286,482,3654
9990458,8788,12787
8544948,4890,6827
1582140,8884,13455
4790854,9125,13390
5888540,9478,12785
2616980,2962,7271
3909170,9833,10222
8418212,9605,14414
9543895,1840,6691
7183639,7719,11213
1455927,8553,10952
2634860,1844,6534
6156911,800,1247
4738191,7534,10846
2651230,6369,9315
3312524,5961,10533
4439054,104,3224
3292066,6964,9804
3018689,1613,2462
6755082,1392,2003
2632131,8605,12886
4004341,4256,6011
9186032,4404,6409
8150891,7797,8055
8881209,9580,14487
8735315,9216,12690
9525085,484,1458
7927434,8557,12694
2889780,3862,4609
7609631,9435,14398
6620140,4330,5404
8046941,3922,8025
5160889,9867,11539
2858563,2608,4283
2619338,5949,9153
1323799,3223,5732
6665183,2719,5207
2626614,4614,5243
1739046,7539,11791
5583092,6157,7101
3546972,468,3831
5329272,123,367
6790209,7531,9929
4307606,3430,8322
6162529,2505,6739
1316200,8919,11627
6221550,4532,6394
8659862,7257,8165
7145417,7131,11197
1541832,4170,6673
4115400,6912,7114
7934414,8361,8856
7885021,9077,11496
3122679,5213,6010
5632276,8534,12440
9213675,6650,10057
4557852,1009,4113
1423923,3266,7975
1722224,7079,7356
7525050,3243,8119
5197502,7180,7594
6903489,8646,12957
4076084,3297,3436
3829139,9194,12763
4718280,3358,4628
1510458,4233,5342
1967703,3587,5278
3505915,3465,4091
3724169,7133,9907
7388887,3321,6599
1004426,9115,12599
6345451,9289,11186
4553596,3556,5217
9520230,8980,12162
6414536,9503,13513
1832690,9331,9572
9066028,4122,8238
3310799,5541,8790
8884041,6713,11262
6279350,4447,8366
8238491,84,144
4341291,6236,7375
2222413,2109,2200
3310999,3786,5668
5605002,1178,4796
9106450,7835,11992
9211796,6977,8473
7566046,8756,12907
8136802,9810,13480
1638875,868,3733
1742037,4886,8183
5220048,6772,8600
3710213,5093,5247
3894560,426,2884
5007435,142,2200
7143549,4646,9443
2596768,691,4898
2684310,2936,7072
8991264,3429,7582
9707289,9932,12259
6610969,8860,11094
3655165,5201,8048
1412347,1709,2925
4901751,2845,6652
3115348,9192,10856
6036477,5768,6273
5932324,600,4155
9034516,170,5088
3336902,4461,6878
2829717,8544,10662
8454415,6918,7381
3492505,7840,12016
9695622,9009,10013
6609995,1277,3648
1119474,202,3873
8718491,4766,5210
2517619,1602,5852
2462437,1697,2115
9214797,2521,5963
8168020,7887,10678
2667220,867,5313
4940578,2603,6217
9715834,9144,12087
2968228,9184,14096
6790041,3208,4429
6649944,4881,8978
9978989,365,2267
8257362,5628,7738
3610490,825,1702
3158731,3082,3266
6029490,2374,3939
8268902,4923,7635
7515886,2820,3579
2280984,9153,9370
8012222,8912,12627
4399355,2604,5778
9135733,9969,10127
6113061,9151,11975
6765292,4606,6068
1234763,3897,7397
1995864,7060,8618
4483957,8988,11248
4956803,412,4992
2639916,3209,4413
3682632,9871,14032
5295464,7173,7418
9626214,6807,11562
6006235,7257,9472
3097624,4899,8560
9881491,3229,4059
1461269,9263,10534
6969191,8405,12817
4797389,4695,8990
6214963,9443,9659
7527911,5427,6517
2196786,4024,7732
1540765,4976,8853
5042331,5781,10055
3510057,5316,9168
4121938,9286,12507
3858976,2055,5576
2647837,7620,11017
1012463,1996,5704
8427580,9782,10385
8718625,5109,9081
4742799,3866,6615
9048853,7169,7785
6800713,8694,8920
3567682,1633,3218
3611213,6438,10254
3477109,7066,10993
9669784,3680,7990
3639253,8406,8590
8927191,1737,2853
9966838,9620,13291
6695015,8722,9320
3469862,3400,6768
3687374,9709,11583
2366479,9795,11546
2429515,1135,3314
2493090,1293,3768
9816550,51,217
4974829,9759,10518
8349349,9398,13489
3544455,6109,9071
5894699,3542,5283
6215636,2063,6782
6898884,9907,12249
1272305,6609,9570
8155678,4430,7488
4241012,7164,8468
4391396,5655,8099
5814372,5051,7287
7863786,962,3792
5524623,239,2625
1678013,3480,3887
1680397,4161,5524
8443346,4739,9287
5813454,2746,5323
9244909,9467,11483
4101899,1425,2111
5249656,4196,6958
1338792,7649,8491
8656215,3723,7849
5053882,7506,9399
6849632,9854,14680
5977242,2075,7037
7341201,613,1467
2697591,5038,7682
8792893,663,1110
6974439,4688,8343
3270990,9515,12028
1649175,9535,13911
2952739,6044,6687
8712962,3707,4827
9011566,8570,11164
9174438,5784,6305
8406790,1563,6424
3773081,9735,12966
1216783,2887,3696
6292548,7335,8987
7068161,8918,13660
5333380,7378,8845
2243899,2501,3034
1708463,1337,1820
5715271,7815,10140
2193672,8138,9892
5999581,1138,1401
4038846,689,1982
9027898,9649,10448
7216393,1643,6319
7416341,7521,8621
1164487,5305,8983
1548651,7665,9051
8190586,8880,12827
6861244,8986,10085
5014477,2485,4545
7829022,3294,5281
3975821,7408,8940
9548313,6651,9433
7169472,8909,13292
6165224,1661,3579
1077622,4391,5649
2223508,3515,4924
1936489,8256,11879
7324692,3688,8476
1628432,911,1978
4652601,2801,5861
4959375,9518,12514
4901531,51,3921
7511034,5140,6843
3350058,6836,6999
8474068,6086,9102
4594012,546,4229
8051267,774,5619
4550101,7518,7823
8071957,4701,8512
5416161,3791,4563
8392939,9255,11797
9507101,8403,9145
7816071,1363,1726
4093439,4857,5144
2702490,7361,9207
1153911,1645,4291
2128342,4098,7633
9016162,1867,3577
6096197,981,4598
9577683,6736,10461
2315926,3879,7566
6914895,3198,5239
2265602,608,3384
8027249,9751,13769
5708510,5067,5236
1560017,733,2836
7486204,5718,9984
6863983,7316,7643
1404649,4620,8774
3289713,2984,6633
7874653,7113,10326
9148480,2244,2796
6142523,977,1685
2891011,3782,7789
5833487,5224,5377
9774136,1822,2795
1409088,707,5011
2506328,1793,5580
6054760,8222,9661
4520948,9771,10851
7310295,4461,4649
8349244,3418,7159
8634946,9292,10393
2618253,541,3499
7595605,7235,11598
6150876,7347,8812
8344416,8575,10430
1415771,3294,4649
9505185,2017,6135
8339851,6697,9849
2131554,7539,10057
5897435,9595,11910
2891250,5576,7180
8930465,2445,2964
9243866,6467,9019
9537459,3370,7760
1536860,6577,8455
8129755,9385,10453
4181761,8942,10932
9168579,140,2678
6971367,974,3791
1625069,387,2501
5307899,5962,6614
3802569,2829,3275
7505125,7892,12272
6042719,9398,14034
4131417,3098,8093
4799868,4887,8343
3934975,7426,8971
2821433,9125,10525
8793029,6072,9281
4100526,3036,4594
8652409,2242,3869
1940754,4332,6463
3344746,959,1476
9581678,8120,9409
7257579,9466,11956
6929526,1318,4547
4444710,7007,11592
1806549,6395,6664
2554017,8186,11778
7138912,9889,13298
7921006,780,5061
1915324,3295,6467
3129875,9344,14088
8754416,4346,8675
3220011,5617,6811
5379174,2053,4271
8071241,9523,9881
9949575,8242,11516
3252174,6242,8802
9809542,52,4557
7762174,1216,5514
7671472,1820,2614
1068600,835,989
3009293,3054,3084
5207776,2855,4480
8936870,4973,9674
5705125,465,4837
6748317,6749,9387
1158672,6603,11107
4573541,4362,8660
5130856,3943,7840
9256533,3007,7275
7818996,310,2203
4938520,3212,3707
7523269,421,528
6520347,728,2209
1518003,6361,8126
6663610,3641,4884
7766380,2788,6219
8866289,2959,7430
6053327,8965,12561
6331306,5570,5783
2475729,9049,9690
8236890,3255,3330
4207549,6762,7832
9266028,6829,11073
3997643,1736,2163
7378317,473,1380
7387036,2357,7032
8643562,5855,7601
6065033,928,1094
2793826,7470,11177
1015816,4237,8981
7306505,6688,7413
3300766,401,2807
7676179,8363,10509
6640695,2469,3671
5191121,4751,8589
1018374,4896,6236
9426655,776,5719
6662301,9757,9889
1830144,6585,10270
8280075,2295,6686
3952893,9925,14255
4933784,8462,12679
8884044,1486,4292
6406827,5681,7376
2712869,2360,3558
9706685,2715,5951
8617315,2794,7248
1629131,3416,5250
3733109,8750,11519
3210703,5982,9923
3316449,7690,11972
4647258,6464,7735
7650505,7604,9034
8269773,3243,3959
5027507,6019,6200
8237366,805,5426
3486984,1037,1915
5988090,7892,10010
8877347,8797,10871
1729860,330,2890
5972787,3637,7852
5072902,8139,10969
9062669,7332,8654
5546589,9302,10473
8309695,6634,7449
2830513,7759,8707
9580432,6664,7915
5072308,3062,5005
7302807,9879,10298
4998384,7165,10167
3135605,6177,8116
3403239,3074,7289
4547752,1555,1994
1358752,7295,10953
6449136,3739,7916
8440324,6164,10921
1745881,9802,14679
9236195,445,4929
1323645,6425,10082
2060492,7820,12571
1410849,3236,7061
1505056,8460,12694
2650019,1741,4901
1993741,4671,7978
7466875,3018,7050
9801721,6103,6325
8578210,528,1402
5734672,413,4025
4383295,7513,8462
5759916,7459,11522
3640277,261,2052
2090358,7390,11419
6296712,1690,6296
7205353,6585,10360
8119381,6088,8185
6036750,6810,7536
9050489,1367,4699
4600681,3567,5434
8062174,861,2137
4861241,3708,7528
3222612,5169,9133
4122582,1134,2642
6489250,7760,8536
2867874,1456,2873
2634369,678,1648
2972234,6868,10392
3176593,8675,8959
6507887,7987,12544
7723649,6268,10657
1453251,8487,12187
9922723,4600,5138
7576937,2319,3079
9701220,1522,6362
8455579,5120,8786
1758985,644,2388
4725247,7554,10544
1436976,5382,10036
7942021,8271,9354
7785339,5237,9810
4729058,3363,6095
5291484,9989,10929
3560657,149,4142
8669504,6751,8808
7430637,643,5256
6696546,9641,13516
9025034,1286,1530
8180450,8707,13285
6149565,9161,11814
1372141,4805,7402
2705391,4136,4713
8577967,1067,1406
2852613,8289,10001
6852696,9163,11795
5843083,210,4085
5921918,7852,9775
2464355,2830,3659
2438969,232,2031
9203248,6879,11289
6445374,7113,7592
9020150,6277,10779
2687113,8079,9959
7296321,1537,3381
6691813,1121,4523
1577183,4217,8680
9137676,6345,9686
5014216,2298,4466
4722945,7539,7547
1252844,107,1649
8493030,9566,10194
4916332,1589,4950
6845438,5209,7860
5502942,728,3923
9434413,9958,12001
7752525,3438,8279
6770667,7335,10954
3514243,249,1449
2483808,7665,12484
7416658,8946,10161
6353845,2244,3307
7948471,6452,8580
1479732,4299,4362
6586637,6791,7964
9185533,4104,8849
5290744,3023,3424
1369208,7432,11676
3863906,9042,13822
1293345,4505,6190
2532422,1762,5398
4355787,7406,8611
1876879,4057,6405
8695972,2817,4436
5418856,2942,3577
2953968,6015,6111
4561015,1513,4474
8544894,9759,13300
9052437,4431,8261
6240279,2656,6354
9033522,4493,6187
4151999,7050,9368
9413544,5070,7370
5776408,2401,7316
7082556,4358,5541
6936924,1086,2277
8092157,5161,7768
7212628,7306,12184
7339721,1166,4188
7851275,5396,9588
8179399,1228,2455
6123017,7565,11181
2307924,749,4036
1654511,131,3309
3310639,8117,9625
3590576,989,5984
6446846,4759,8221
6773502,8023,11317
8498714,6990,10515
6756736,2923,6046
3035737,7995,11574
4598921,7832,10099
2069069,6726,9881
1646751,7609,11002
4900447,1462,3339
9192859,9100,13149
7579135,6236,8567
2475971,6343,10587
2637720,133,2155
2881119,6460,9214
5691122,5524,8882
7292259,6096,6418
4165163,5058,6815
1447380,2884,7033
5528921,4462,8574
5069801,5250,8541
4402294,6694,8494
7729075,7847,9272
9055111,7706,8587
3555410,87,703
8749794,6948,7119
9619344,3783,5608
5704363,1032,1201
2409182,6885,10278
8513794,6794,7420
3409254,2456,3352
9966170,6857,7969
3882498,4916,4939
5188582,3123,3870
2758286,5489,7907
6282687,2977,7357
6260632,8905,12939
9957187,1371,4868
8340114,2196,4890
1760707,8297,9001
6148411,9761,12550
7424280,1890,6128
1365120,5381,7958
1397891,2475,6371
9607777,4231,7636
9638523,544,3167
9848224,5072,6844
2793472,3396,4602
1841536,2031,5097
7744011,7936,10563
6743360,1392,4555
5769779,3950,5319
6713042,5490,8884
4096930,5574,6608
2200683,4341,6070
3660402,5635,8038
3102601,6965,9506
1335525,2214,4377
2919088,2833,3384
7466336,6000,6180
6743697,895,2996
7849042,8618,8980
9531623,2220,5017
2815602,225,3429
3381913,5885,9062
9932114,1089,4584
5846076,6611,11463
3183395,2376,2654
5939797,3785,6807
2540448,3623,3663
6824301,5986,10814
7931043,6633,7644
6300901,520,4657
5611861,1086,2145
1684961,7019,7380
8067436,4078,6200
6910655,5445,7986
3901411,2214,3527
5726945,1733,5772
6691292,7239,8775
3389999,7096,8813
5720775,631,4050
6569833,100,1357
3425795,9272,9463
7453857,5672,10247
3760520,248,2968
8366734,4163,4746
1712735,3571,3754
8057775,6871,9221
1001162,7319,11738
2623989,8231,10048
7249597,1114,3948
1879360,191,3539
2093642,2269,6887
3644999,3552,5617
4795475,9787,11487
4462007,7758,12293
3063524,784,3203
5230004,5169,10127
2506454,5436,6442
9977613,140,812
5243190,9931,13039
3796070,7527,10714
7211064,2074,4304
1958474,299,2267
8528965,3074,6439
2344428,7474,11400
1748906,2780,4194
5516879,4956,7509
9513585,4360,7358
3646875,3749,5737
2507987,7402,12129
9380848,8290,10837
7809213,8784,11425
4876466,6621,8001
8379818,2519,6158
1893426,8995,10065
6102739,6424,11025
9304931,1942,6335
8751475,8071,8758
2254609,8244,10747
8950087,4568,5546
9701761,8486,10261
9881899,9497,13221
2925894,8352,9813
2968973,555,1870
6488794,9160,13462
9052868,1922,6378
2051187,4184,7775
3617679,2451,4039
4519429,1770,2530
1408001,958,5769
9186927,6750,11169
7513543,7182,11214
9848229,6366,10940
4491507,6353,6812
1037601,5483,6257
3770001,9591,9617
1419129,8231,10481
6331720,9144,10198
6611986,7644,10602
4726377,4271,5229
8706842,5634,6386
2887739,8217,8929
7687326,4395,7039
8086915,4336,5050
9115558,6656,10168
9171236,3428,3508
6199513,3343,7063
6043990,6289,7160
4743745,2965,2966
9209200,4557,4873
9386358,1133,1753
2969032,6460,8342
5390928,2950,6383
2572929,9286,10889
2485779,4016,6562
8641193,4463,6501
7532569,9960,10205
9824760,5275,8015
3853569,1606,5813
3648835,2865,6223
6659354,211,3975
3422067,1866,4264
6563529,1619,5845
2596853,1415,2977
8588187,1871,5192
3308127,2350,4585
7142908,7386,10913
7767780,8410,12922
1945605,9610,11846
7725175,1400,3362
4281398,329,2649
5481878,5972,10099
2325720,662,5004
2924117,1054,1670
4835681,5232,6856
9095609,3148,7942
6636322,5172,5173
7375814,1983,4658
7341339,5812,6434
4115848,1238,3004
9040071,4229,8611
5843343,4754,5047
5642502,174,1022
2793497,2864,3836
9631514,130,2023
1649768,4628,8003
2801406,613,2566
8405433,8479,11191
2410259,2073,6928
8284647,40,2666
9208430,6463,6552
2987435,1035,4553
4880076,3313,6603
3380174,725,2230
6083039,3874,8716
2839036,3384,6202
6905149,5663,8244
7323729,6195,9788
1122375,9311,14238
5144322,3146,6314
4383975,1575,4660
5688488,8372,11422
9337318,8402,9770
9020097,1090,3847
8485947,3218,3270
1439183,2442,4520
3375932,973,1412
8586770,9862,9944
5252183,6256,9536
8698814,5841,7876
9500736,5129,5942
7058349,5327,8179
1907079,2872,3569
7722857,608,2982
8264485,3558,5818
7320280,9516,13171
8751694,1427,1823
8381574,6945,11879
6441870,1174,3826
7526488,302,1835
6340300,9159,11956
4616938,644,1165
8075692,5987,6247
7002874,3791,5906
4580288,2826,4200
1339276,4855,8621
1693393,1444,4666
5276949,4057,4146
1042896,4897,7171
5739008,7968,11162
1533049,4412,6589
5675767,980,5542
2381319,4625,8633
8905138,9201,13363
4529932,9121,11728
5331515,2841,6189
7530386,7365,10639
5581128,319,2237
8120934,948,5218
7437883,3999,8334
1420852,9794,10713
9057027,4128,4958
4269929,9604,9945
6809957,4904,8047
3996765,1449,2034
4859011,214,2134
2387384,2668,3835
9910863,4139,9106
6103202,7603,12373
5703910,4676,5418
9792478,792,4504
9061924,7857,7940
2870720,2609,4010
7565015,2002,2280
1609823,7822,10684
6030370,5774,6853
5564137,3449,5388
5526796,8362,10827
7420960,8061,8893
2876458,7298,8873
1198905,9937,12570
9315246,8566,12507
5432716,1998,4908
6143915,8205,11826
1712053,6253,9122
4600039,5262,8538
3272531,1880,5778
3738221,326,2483
1777350,9042,10837
5622581,4073,8576
8221435,6765,10310
7959467,6134,7673
1159006,6251,6849
5402443,2756,5840
8385985,7997,12110
1017566,3880,5059
4762845,5074,9584
5713253,2751,3883
4471635,2046,4471
3423758,8679,10951
9906807,1701,3024
5169303,4929,7170
8792641,9663,11603
6860151,678,4034
9333081,2587,6656
5102006,2362,5482
1164392,5849,7438
9693370,4794,5075
9565761,623,3400
9983037,5736,8056
2294180,8845,13301
5633915,2000,5333
2231794,2821,6137
6684985,6741,6792
9821176,7599,8558
9651204,3275,4034
7597272,7017,8113
6166569,426,1833
7108979,5436,8585
9762342,9390,10712
6077499,6098,10406
7194104,8613,11155
9965811,3159,5705
4186152,2143,3686
7789903,5611,7225
2722550,1479,4493
8139815,3831,7418
4424889,4376,7756
1312103,825,2703
8142520,6423,10707
5276500,7728,9171
1136119,6042,10892
3380850,7632,10797
2270085,1370,6124
1337737,3090,5638
9574075,5002,6045
4757019,8232,8425
4493159,5295,10132
2783941,5487,9459
8470076,5788,10012
3022852,3241,7932
9929288,1460,5572
1530727,6990,9446
5672989,4593,7265
3056618,9947,13126
3528720,7719,11573
5642472,6945,7724
1260023,5225,6847
1004621,4957,6096
5860048,7646,12242
8143890,2069,4831
3797439,3772,6806
1037420,4588,8052
9145812,391,447
1098479,804,5051
8808790,1250,3037
8667612,9796,13772
5070725,6226,9041
6349473,6109,7090
6482001,6000,8907
8911893,1308,1683
4231940,5301,6043
2183243,4581,7870
6755213,5496,10125
